,WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,real_description,alt_description
3218,WBGene00198165,,M03A1.10,Live,ncRNA_gene,1.98375076743219,3.8876717719777,0.352534328417859,0.0,0.0,0.6996543306673759,0.0,11.202850273925801,0.0,ncRNA,ncRNA
3219,WBGene00198166,,VC5.8,Live,ncRNA_gene,0.6722586069487341,3.40210749788289,,0.0,0.0,0.0,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
3220,WBGene00198169,,T10H9.10,Live,ncRNA_gene,1.71874629482205,4.7665084318418804,,0.0,0.0,0.0,4.11251619786844,1.86714171232096,4.332819858742879,ncRNA,ncRNA
3221,WBGene00198170,,Y53C10A.19,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3222,WBGene00198172,,F16F9.11,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3223,WBGene00198174,,F31F7.6,Live,ncRNA_gene,1.58597983995482,1.34385182428402,,2.7290154836775296,0.0,0.0,1.37083873262281,0.0,5.4160248234286,ncRNA,ncRNA
3224,WBGene00198175,,ZK381.45,Live,ncRNA_gene,2.9898289550947004,5.5501318418354,0.0899181161176623,0.0,0.0,0.0,12.337548593605302,5.60142513696289,0.0,ncRNA,ncRNA
3225,WBGene00198179,,W02B12.17,Live,ncRNA_gene,0.769020439315988,1.2899711794208601,,1.3645077418387699,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
3226,WBGene00198180,,F16F9.12,Live,ncRNA_gene,0.5685448924328189,-2.13869139585019,,3.41126935459692,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3227,WBGene00198182,,F56F3.11,Live,ncRNA_gene,4.22139898665713,-0.213504913335227,0.9482071685968649,13.645077418387698,0.0,0.0,5.48335493049126,1.86714171232096,4.332819858742879,ncRNA,ncRNA
3228,WBGene00198183,,F46C5.11,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3229,WBGene00198186,,F12D9.11,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
3230,WBGene00198187,,T26E3.15,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
3231,WBGene00198189,,W05B2.12,Live,ncRNA_gene,1.16204397826428,4.16774852201951,,0.0,0.0,0.0,1.37083873262281,5.60142513696289,0.0,ncRNA,ncRNA
3232,WBGene00198190,,F25H2.16,Live,ncRNA_gene,11.3318763921726,5.591426451728441,0.0095503734734894,1.3645077418387699,0.0,0.0,27.416774652456304,39.209975958740294,0.0,ncRNA,ncRNA
3233,WBGene00198191,,C34H3.11,Live,ncRNA_gene,0.11534386178685099,0.0612275565156454,,0.0,0.6920631707211029,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3234,WBGene00198193,,C17H12.31,Live,ncRNA_gene,0.295878022567804,1.0230082359445,,0.0,0.6920631707211029,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3235,WBGene00198194,,F52H2.11,Live,ncRNA_gene,2.66741698519743,5.395621509706321,0.0505336508439636,0.0,0.0,0.0,6.854193663114071,3.7342834246419305,5.4160248234286,ncRNA,ncRNA
3236,WBGene00198195,,T27D12.9,Live,ncRNA_gene,0.22741795697312803,-0.818203050329552,,1.3645077418387699,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3237,WBGene00198197,,F41G3.22,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3238,WBGene00198204,,K07A9.6,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
3239,WBGene00198206,,Y57A10A.41,Live,ncRNA_gene,2.8263337033808797,5.4816379840923295,0.0976676652705337,0.0,0.0,0.0,13.708387326228099,0.0,3.24961489405716,ncRNA,ncRNA
3240,WBGene00198209,,K08F8.10,Live,ncRNA_gene,0.5895414436657089,3.23886819942047,,0.0,0.0,0.0,1.37083873262281,0.0,2.1664099293714396,ncRNA,ncRNA
3241,WBGene00198211,,K03H4.5,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3242,WBGene00198213,,M03F4.12,Live,ncRNA_gene,5.2408951226014,6.37659702959115,0.00340450610790715,0.0,0.0,0.0,9.595871128359699,5.60142513696289,16.2480744702858,ncRNA,ncRNA
3243,WBGene00198215,,C52E4.15,Live,ncRNA_gene,0.45589107907693,0.143577962693306,,1.3645077418387699,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3244,WBGene00198216,,M88.10,Live,ncRNA_gene,6.4058938262702405,0.6894485923902571,0.7027557282868871,5.458030967355059,6.92063170721103,2.09896299200213,6.854193663114071,14.9371336985677,2.1664099293714396,ncRNA,ncRNA
3245,WBGene00198217,,T25E4.3,Live,ncRNA_gene,2.13897526221725,5.07183965076289,0.179132710656761,0.0,0.0,0.0,10.9667098609825,1.86714171232096,0.0,ncRNA,ncRNA
3246,WBGene00198218,,F59F3.10,Live,ncRNA_gene,5.09790416505624,6.331310273686251,0.00840431401064458,0.0,0.0,0.0,23.3042584545879,1.86714171232096,5.4160248234286,ncRNA,ncRNA
3247,WBGene00198219,,F13E6.9,Live,ncRNA_gene,0.65811737409585,-0.46265060981070005,,0.6822538709193828,0.0,1.39930866133475,0.0,1.86714171232096,0.0,ncRNA,ncRNA
3248,WBGene00198220,,C34D1.10,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3249,WBGene00198224,,Y38C1AA.16,Live,ncRNA_gene,0.427799340498057,1.0230082359445,,0.0,0.0,0.6996543306673759,0.0,1.86714171232096,0.0,ncRNA,ncRNA
3250,WBGene00198225,,K03H1.19,Live,ncRNA_gene,6.584101860451139,1.38262936671994,0.509288298865917,8.187046451032598,1.38412634144221,1.39930866133475,0.0,11.202850273925801,17.3312794349715,ncRNA,ncRNA
3251,WBGene00198230,,F40B5.6,Live,ncRNA_gene,2.53182754575642,3.32415394252236,0.308144990108746,1.3645077418387699,0.0,0.0,8.22503239573689,5.60142513696289,0.0,ncRNA,ncRNA
3252,WBGene00198232,,F18C5.14,Live,ncRNA_gene,11.5656955937144,7.50943651705832,1.2683726254546699e-05,0.0,0.0,0.0,13.708387326228099,24.2728422601725,31.412943975885895,ncRNA,ncRNA
3253,WBGene00198233,,F55F3.6,Live,ncRNA_gene,0.5895414436657089,3.23886819942047,,0.0,0.0,0.0,1.37083873262281,0.0,2.1664099293714396,ncRNA,ncRNA
3254,WBGene00198234,,B0336.15,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
3255,WBGene00198237,,T07F12.8,Live,ncRNA_gene,1.59931185472662,4.65582815892348,,0.0,0.0,0.0,9.595871128359699,0.0,0.0,ncRNA,ncRNA
3256,WBGene00198240,,F56E3.12,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3257,WBGene00198241,,K02A4.7,Live,ncRNA_gene,4.38413862601985,0.957198724524356,0.74353424207478,0.0,8.99682121937434,0.0,2.74167746524563,3.7342834246419305,10.8320496468572,ncRNA,ncRNA
3258,WBGene00198243,,C07A12.12,Live,ncRNA_gene,0.31119028538682697,1.9847809081581298,,0.0,0.0,0.0,0.0,1.86714171232096,0.0,ncRNA,ncRNA
3259,WBGene00198244,,ZK1193.8,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
3260,WBGene00198245,,C46H11.12,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
3261,WBGene00198246,,C03E10.9,Live,ncRNA_gene,2.1409143370694803,5.08273546638075,0.161200004752909,0.0,0.0,0.0,9.595871128359699,0.0,3.24961489405716,ncRNA,ncRNA
3262,WBGene00198249,,C18D1.15,Live,ncRNA_gene,1.6360291315390199,4.6992882487658205,,0.0,0.0,0.0,5.48335493049126,0.0,4.332819858742879,ncRNA,ncRNA
3263,WBGene00198254,,C02B4.9,Live,ncRNA_gene,2.51981371447225,4.2989489346251,0.165369746332038,0.6822538709193828,0.0,0.0,6.854193663114071,0.0,7.58243475280004,ncRNA,ncRNA
3264,WBGene00198255,,T13B5.11,Live,ncRNA_gene,0.685419366311407,3.4362819387073396,,0.0,0.0,0.0,4.11251619786844,0.0,0.0,ncRNA,ncRNA
3265,WBGene00198257,,T02E9.19,Live,ncRNA_gene,1.55137289340377,4.615527447798599,,0.0,0.0,0.0,8.22503239573689,0.0,1.0832049646857198,ncRNA,ncRNA
3266,WBGene00198262,,D2024.15,Live,ncRNA_gene,6.16349891606508,0.6394530015550229,0.7720730752627629,2.7290154836775296,7.61269487793214,4.19792598400426,19.191742256719397,0.0,3.24961489405716,ncRNA,ncRNA
3267,WBGene00198266,,R173.8,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3268,WBGene00198268,,F31E8.14,Live,ncRNA_gene,3.20514131783583,5.64732484508677,0.0325247477315084,0.0,0.0,0.0,9.595871128359699,7.468566849283861,2.1664099293714396,ncRNA,ncRNA
3269,WBGene00198269,,F59D12.12,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3270,WBGene00198271,,F58G1.12,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3271,WBGene00198272,,C16E9.17,Live,ncRNA_gene,0.11370897848656401,0.0612275565156454,,0.6822538709193828,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3272,WBGene00198274,,F40H3.10,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3273,WBGene00198276,,T19A5.8,Live,ncRNA_gene,12.062102971665,0.5482136888514589,0.695990305058274,11.598315805629499,5.5365053657688295,12.5937779520128,15.079226058850999,3.7342834246419305,23.830509223085798,ncRNA,ncRNA
3274,WBGene00198278,,K03C7.9,Live,ncRNA_gene,1.26180005061444,4.3221090114228,,0.0,0.0,0.0,1.37083873262281,1.86714171232096,4.332819858742879,ncRNA,ncRNA
3275,WBGene00198280,,F25D7.6,Live,ncRNA_gene,0.409007282884756,2.7478357287834903,,0.0,0.0,0.0,1.37083873262281,0.0,1.0832049646857198,ncRNA,ncRNA
3276,WBGene00198283,,F55F1.8,Live,ncRNA_gene,2.05625809893422,5.0182114627870895,0.269938536098716,0.0,0.0,0.0,12.337548593605302,0.0,0.0,ncRNA,ncRNA
3277,WBGene00198284,,F44C4.11,Live,ncRNA_gene,7.14545449556068,6.80373882052405,0.00621796644502257,0.0,0.0,0.0,0.0,29.8742673971354,12.9984595762286,ncRNA,ncRNA
3278,WBGene00198285,,ZK617.13,Live,ncRNA_gene,0.695489060718332,-2.4278666912531404,,0.6822538709193828,0.6920631707211029,2.7986173226695,0.0,0.0,0.0,ncRNA,ncRNA
3279,WBGene00198286,,R151.16,Live,ncRNA_gene,3.91481758542288,5.9253137664372995,0.0625408554681576,0.0,0.0,0.0,0.0,22.405700547851602,1.0832049646857198,ncRNA,ncRNA
3280,WBGene00198287,,F13H6.15,Live,ncRNA_gene,4.28177639009569,0.244783191379578,0.919189247465913,2.0467616127581496,6.22856853648993,3.4982716533368796,10.9667098609825,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
3281,WBGene00198289,,C24A3.12,Live,ncRNA_gene,0.7507139365140592,-1.18098215193432,,2.7290154836775296,0.6920631707211029,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3282,WBGene00198291,,Y51A2D.31,Live,ncRNA_gene,0.346031585360552,-1.42111180139774,,0.0,2.0761895121633103,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3283,WBGene00198292,,T14F9.14,Live,ncRNA_gene,1.14236561051901,4.17114553681251,,0.0,0.0,0.0,6.854193663114071,0.0,0.0,ncRNA,ncRNA
3284,WBGene00198296,,H34C03.19,Live,ncRNA_gene,8.40548749414484,1.73110769004884,0.253006489774103,8.86930032195198,0.6920631707211029,2.09896299200213,17.8209035240966,11.202850273925801,9.74884468217148,ncRNA,ncRNA
3285,WBGene00198297,,W03G11.14,Live,ncRNA_gene,2.7577962845311403,3.48043092312545,0.298379329020773,0.6822538709193828,0.0,0.6996543306673759,0.0,0.0,15.1648695056001,ncRNA,ncRNA
3286,WBGene00198298,,F47B10.10,Live,ncRNA_gene,2.5866388967666403,5.3611917398069195,0.10892478107399901,0.0,0.0,0.0,6.854193663114071,0.0,8.665639717485758,ncRNA,ncRNA
3287,WBGene00198299,,F44E8.44,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3288,WBGene00198300,,T19E7.25,Live,ncRNA_gene,3.6236385769579,2.7556273119465695,0.25611171959622503,0.0,0.0,2.7986173226695,8.22503239573689,7.468566849283861,3.24961489405716,ncRNA,ncRNA
3289,WBGene00198301,,W06B3.5,Live,ncRNA_gene,1.73190705418472,4.77627792257961,,0.0,0.0,0.0,8.22503239573689,0.0,2.1664099293714396,ncRNA,ncRNA
3290,WBGene00198304,,C25F6.17,Live,ncRNA_gene,2.6654779103452,5.38340244339239,0.0558626256367761,0.0,0.0,0.0,8.22503239573689,5.60142513696289,2.1664099293714396,ncRNA,ncRNA
3291,WBGene00198307,,F12F6.15,Live,ncRNA_gene,5.918558189503889,6.5334793685989805,0.00262331459759513,0.0,0.0,0.0,19.191742256719397,13.0699919862468,3.24961489405716,ncRNA,ncRNA
3292,WBGene00198309,,F35D2.11,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3293,WBGene00198311,,Y69E1A.11,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3294,WBGene00198312,,T21B10.10,Live,ncRNA_gene,1.16398305311651,4.18986090501513,,0.0,0.0,0.0,0.0,3.7342834246419305,3.24961489405716,ncRNA,ncRNA
3295,WBGene00198313,,C29E6.13,Live,ncRNA_gene,2.2603487771649102,5.166839303093769,0.08771040415024099,0.0,0.0,0.0,4.11251619786844,1.86714171232096,7.58243475280004,ncRNA,ncRNA
3296,WBGene00198314,,ZK867.12,Live,ncRNA_gene,1.53821213404109,4.6035163930508896,,0.0,0.0,0.0,4.11251619786844,1.86714171232096,3.24961489405716,ncRNA,ncRNA
3297,WBGene00198315,,K02A11.9,Live,ncRNA_gene,3.07243769977797,1.7822291369830803,0.525247448691225,0.0,2.76825268288441,1.39930866133475,0.0,5.60142513696289,8.665639717485758,ncRNA,ncRNA
3298,WBGene00198316,,K08E5.12,Live,ncRNA_gene,0.11370897848656401,0.0612275565156454,,0.6822538709193828,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3299,WBGene00198317,,F57B10.18,Live,ncRNA_gene,11.6659350816697,3.5642870619267404,0.0272186192615536,5.458030967355059,0.0,0.0,23.3042584545879,13.0699919862468,28.1633290818287,ncRNA,ncRNA
3300,WBGene00198319,,F22A3.13,Live,ncRNA_gene,2.40874419466382,5.22764941909472,0.137975430326259,0.0,0.0,0.0,0.0,11.202850273925801,3.24961489405716,ncRNA,ncRNA
3301,WBGene00198320,,Y37E11AL.15,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
3302,WBGene00198322,,M153.7,Live,ncRNA_gene,0.933570856160482,3.8447962701536103,,0.0,0.0,0.0,0.0,5.60142513696289,0.0,ncRNA,ncRNA
3303,WBGene00198324,,F11A6.9,Live,ncRNA_gene,1.14236561051901,4.17114553681251,,0.0,0.0,0.0,6.854193663114071,0.0,0.0,ncRNA,ncRNA
3304,WBGene00198325,,C33F10.20,Live,ncRNA_gene,0.341126935459692,-1.40239790678796,,2.0467616127581496,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3305,WBGene00198326,,R07G3.12,Live,ncRNA_gene,2.1784018885274197,0.7702777506895501,0.8511437386081592,2.0467616127581496,0.0,2.7986173226695,8.22503239573689,0.0,0.0,ncRNA,ncRNA
3306,WBGene00198327,,F37B12.8,Live,ncRNA_gene,0.409007282884756,2.7478357287834903,,0.0,0.0,0.0,1.37083873262281,0.0,1.0832049646857198,ncRNA,ncRNA
3307,WBGene00198329,,F42D1.9,Live,ncRNA_gene,0.865953527092361,3.77733456502469,,0.0,0.0,0.0,4.11251619786844,0.0,1.0832049646857198,ncRNA,ncRNA
3308,WBGene00198335,,M04C9.9,Live,ncRNA_gene,0.491724446167781,2.9337752449054597,,0.0,0.0,0.0,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
3309,WBGene00198336,,F53B7.11,Live,ncRNA_gene,1.5613907356225902,-2.4561247812084903,,1.3645077418387699,6.92063170721103,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3310,WBGene00198338,,T25E4.4,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3311,WBGene00198340,,F23H12.16,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3312,WBGene00198342,,F41E7.14,Live,ncRNA_gene,1.9472194169258503,4.94594410132945,0.120352466731349,0.0,0.0,0.0,5.48335493049126,1.86714171232096,4.332819858742879,ncRNA,ncRNA
3313,WBGene00198345,,Y73B3A.25,Live,ncRNA_gene,0.926176784292033,-2.8412382954318796,,0.6822538709193828,2.0761895121633103,2.7986173226695,0.0,0.0,0.0,ncRNA,ncRNA
3314,WBGene00198347,,T01B10.11,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3315,WBGene00198348,,T06E8.4,Live,ncRNA_gene,263.083921671087,12.0149354487901,1.13139839464793e-20,0.0,0.0,0.0,389.318200064879,562.0096554086099,627.175674553032,ncRNA,ncRNA
3316,WBGene00198349,,C45B2.12,Live,ncRNA_gene,8.41402323975267,7.05124690773715,0.0005891381223840941,0.0,0.0,0.0,38.383484513438795,5.60142513696289,6.49922978811432,ncRNA,ncRNA
3317,WBGene00198351,,F28A12.5,Live,ncRNA_gene,5.895060622676491,1.27243640495966,0.45481710452781,2.7290154836775296,6.22856853648993,1.39930866133475,15.079226058850999,5.60142513696289,4.332819858742879,ncRNA,ncRNA
3318,WBGene00198352,,ZK867.13,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3319,WBGene00198354,,F11D5.17,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3320,WBGene00198356,,F45B8.13,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
3321,WBGene00198357,,F55G1.19,Live,ncRNA_gene,1.71302083321318,3.69520978160801,,0.6822538709193828,0.0,0.0,9.595871128359699,0.0,0.0,ncRNA,ncRNA
3322,WBGene00198360,,F58H1.19,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3323,WBGene00198361,,Y66A7AL.6,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3324,WBGene00198362,,Y119D3B.23,Live,ncRNA_gene,5.254756265789981,6.35659672062883,0.00336864160053898,0.0,0.0,0.0,8.22503239573689,16.8042754108887,6.49922978811432,ncRNA,ncRNA
3325,WBGene00198363,,H40L08.4,Live,ncRNA_gene,1.82778497683042,4.848376336357901,0.308144990108746,0.0,0.0,0.0,10.9667098609825,0.0,0.0,ncRNA,ncRNA
3326,WBGene00198364,,C09B8.14,Live,ncRNA_gene,1.34451721389747,4.40212024091116,,0.0,0.0,0.0,0.0,3.7342834246419305,4.332819858742879,ncRNA,ncRNA
3327,WBGene00198366,,F11D5.18,Live,ncRNA_gene,1.03332692851064,4.03178439717148,,0.0,0.0,0.0,0.0,1.86714171232096,4.332819858742879,ncRNA,ncRNA
3328,WBGene00198370,,T25F10.10,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3329,WBGene00198371,,C16E9.18,Live,ncRNA_gene,0.7959628494059471,-2.6238108022077595,,4.77577709643568,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3330,WBGene00198374,,F14D12.9,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
3331,WBGene00198375,,C36F7.17,Live,ncRNA_gene,0.933570856160482,3.8447962701536103,,0.0,0.0,0.0,0.0,5.60142513696289,0.0,ncRNA,ncRNA
3332,WBGene00198379,,C15H7.8,Live,ncRNA_gene,2.25647062746045,5.13888785311608,0.0950518672002924,0.0,0.0,0.0,6.854193663114071,5.60142513696289,1.0832049646857198,ncRNA,ncRNA
3333,WBGene00198380,,T22B7.13,Live,ncRNA_gene,5.90733650499344,6.53368197943347,0.0014059071376798901,0.0,0.0,0.0,13.708387326228099,13.0699919862468,8.665639717485758,ncRNA,ncRNA
3334,WBGene00198381,,T03G11.19,Live,ncRNA_gene,3.8577215570392998,5.9265328933143495,0.0171570701185878,0.0,0.0,0.0,15.079226058850999,3.7342834246419305,4.332819858742879,ncRNA,ncRNA
3335,WBGene00198382,,F26A10.15,Live,ncRNA_gene,0.11660905511122902,0.0612275565156454,,0.0,0.0,0.6996543306673759,0.0,0.0,0.0,ncRNA,ncRNA
3336,WBGene00198383,,C06G1.13,Live,ncRNA_gene,2.5525610786323703,5.30885566378299,0.125913554761456,0.0,0.0,0.0,4.11251619786844,11.202850273925801,0.0,ncRNA,ncRNA
3337,WBGene00198384,,C05E11.14,Live,ncRNA_gene,1.20252576970514,0.0322968131526181,,0.6822538709193828,0.0,2.7986173226695,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
3338,WBGene00198385,,T19D2.8,Live,ncRNA_gene,1.92756248945361,1.20716201682732,0.768052579205707,0.0,0.0,3.4982716533368796,0.0,3.7342834246419305,4.332819858742879,ncRNA,ncRNA
3339,WBGene00198389,,W10C8.11,Live,ncRNA_gene,0.6996543306673759,-2.43615034057823,,0.0,0.0,4.19792598400426,0.0,0.0,0.0,ncRNA,ncRNA
3340,WBGene00198392,,K09F5.9,Live,ncRNA_gene,2.45016554760407,5.264502689902169,0.135936464152508,0.0,0.0,0.0,10.9667098609825,3.7342834246419305,0.0,ncRNA,ncRNA
3341,WBGene00198393,,K03A1.10,Live,ncRNA_gene,0.685419366311407,3.4362819387073396,,0.0,0.0,0.0,4.11251619786844,0.0,0.0,ncRNA,ncRNA
3342,WBGene00198394,,K04H4.12,Live,ncRNA_gene,2.71341687166805,5.40812089917459,0.0619276519271072,0.0,0.0,0.0,9.595871128359699,5.60142513696289,1.0832049646857198,ncRNA,ncRNA
3343,WBGene00198397,,C14F11.17,Live,ncRNA_gene,0.685419366311407,3.4362819387073396,,0.0,0.0,0.0,4.11251619786844,0.0,0.0,ncRNA,ncRNA
3344,WBGene00198398,,B0250.17,Live,ncRNA_gene,1.0832049646857198,4.11243938898976,,0.0,0.0,0.0,0.0,0.0,6.49922978811432,ncRNA,ncRNA
3345,WBGene00198399,,F01G12.12,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3346,WBGene00198400,,F08B12.8,Live,ncRNA_gene,0.29424313926751694,1.0230082359445,,0.6822538709193828,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
3347,WBGene00198402,,ZC487.8,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
3348,WBGene00198404,,M88.11,Live,ncRNA_gene,0.571444969057485,-2.14560427903024,,2.7290154836775296,0.0,0.6996543306673759,0.0,0.0,0.0,ncRNA,ncRNA
3349,WBGene00198406,,T05C12.14,Live,ncRNA_gene,0.91389248841521,3.85004649989775,,0.0,0.0,0.0,5.48335493049126,0.0,0.0,ncRNA,ncRNA
3350,WBGene00198412,,ZK381.47,Live,ncRNA_gene,2.46526538181898,5.28212721919118,0.142192270047064,0.0,0.0,0.0,13.708387326228099,0.0,1.0832049646857198,ncRNA,ncRNA
3351,WBGene00198413,,C18A3.21,Live,ncRNA_gene,0.11534386178685099,0.0612275565156454,,0.0,0.6920631707211029,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3352,WBGene00198414,,T22B2.8,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3353,WBGene00198415,,K11E4.9,Live,ncRNA_gene,0.491724446167781,2.9337752449054597,,0.0,0.0,0.0,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
3354,WBGene00198416,,F49E10.14,Live,ncRNA_gene,0.5685448924328189,-2.13869139585019,,3.41126935459692,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
3355,WBGene00198417,,T24C2.7,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3356,WBGene00198419,,F17E5.4,Live,ncRNA_gene,1.37083873262281,4.43359574439512,,0.0,0.0,0.0,8.22503239573689,0.0,0.0,ncRNA,ncRNA
3357,WBGene00198421,,F45F2.15,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
3358,WBGene00198423,,F26E4.17,Live,ncRNA_gene,0.7700756044466619,3.62102477622705,,0.0,0.0,0.0,1.37083873262281,0.0,3.24961489405716,ncRNA,ncRNA
3359,WBGene00198424,,C31G12.10,Live,ncRNA_gene,0.233218110222459,-0.849794955631433,,0.0,0.0,1.39930866133475,0.0,0.0,0.0,ncRNA,ncRNA
3360,WBGene00198426,,C25D7.18,Live,ncRNA_gene,5.82841414202693,0.365503567585041,0.8403477333133531,2.7290154836775296,8.304758048653241,4.19792598400426,6.854193663114071,7.468566849283861,5.4160248234286,ncRNA,ncRNA
